,Date,nameOrig,amount,oldbalanceOrg,newbalanceOrig,City,type,Card Type,Exp Type,Gender,isFraud
1182,11-Dec-13,C1977754816,22641.04,156441.0,133799.96,"Delhi, India",PAYMENT,Platinum,Food,M,0
1183,10-May-13,C1725840152,74.0,13331.0,13257.0,"Ahmedabad, India",TRANSFER,Platinum,Bills,M,1
1184,26-Aug-12,C1472449143,498.0,1594.83,1096.83,"Kanpur, India",PAYMENT,Silver,Fuel,F,0
1185,08-May-13,C618779667,18099.0,35905.0,17806.0,"Baripada Town, India",CASH_OUT,Silver,Bills,F,0
1186,04-Apr-14,C2022548212,42057.0,44657.0,2600.0,"Ahmedabad, India",CASH_OUT,Platinum,Grocery,F,0
1187,15-Dec-11,C1701152776,5425.0,6136.0,711.0,"Delhi, India",PAYMENT,Platinum,Entertainment,F,0
1188,04-Dec-13,C307390896,47753.0,64350.0,16597.0,"Bengaluru, India",CASH_OUT,Platinum,Bills,M,0
1189,17-Apr-13,C1575498989,7440.76,12263.0,4822.24,"Kolkata, India",PAYMENT,Signature,Grocery,M,0
1190,23-Nov-13,C386153220,3453.72,725590.38,722136.66,"Ahmedabad, India",PAYMENT,Signature,Fuel,F,1
1191,20-Oct-11,C598052460,0.0,0.0,0.0,"Bengaluru, India",TRANSFER,Platinum,Food,F,0
1192,05-Feb-14,C1145431537,22498.0,37273.0,14775.0,"Byasanagar, India",TRANSFER,Silver,Food,F,0
1193,16-Jan-12,C2081759035,16188.0,43431.0,27243.0,"Bengaluru, India",CASH_OUT,Silver,Grocery,M,0
1194,03-Oct-13,C1833986215,236.51,10049.0,9812.49,"Narasapuram, India",CASH_IN,Platinum,Grocery,M,0
1195,03-Mar-12,C558223501,89631.24,423299.98,333668.74,"Delhi, India",CASH_OUT,Platinum,Grocery,F,0
1196,29-Apr-14,C1029168553,0.0,0.0,0.0,"Delhi, India",PAYMENT,Signature,Bills,F,0
1197,12-Feb-13,C971790703,0.0,0.0,0.0,"Kanpur, India",CASH_OUT,Silver,Bills,F,0
1198,07-May-12,C768840072,17806.0,41844.0,24038.0,"Kolkata, India",TRANSFER,Silver,Bills,F,1
1199,30-Nov-11,C1157764832,7622.0,11087.0,3465.0,"Bengaluru, India",CASH_OUT,Silver,Entertainment,M,0
1200,28-Mar-14,C719293840,47148.42,3591997.71,3544849.29,"Delhi, India",CASH_IN,Signature,Food,M,0
1201,13-Sep-13,C206270474,0.0,0.0,0.0,"Greater Mumbai, India",CASH_OUT,Signature,Food,M,0
1202,16-Jun-12,C1953885457,2.0,547.0,545.0,"Greater Mumbai, India",PAYMENT,Platinum,Entertainment,F,0
1203,04-Apr-13,C302730048,19429.0,45644.0,26215.0,"Gobichettipalayam, India",CASH_OUT,Silver,Bills,M,0
1204,01-Apr-13,C2115624985,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Signature,Entertainment,F,0
1205,19-Oct-12,C281881427,13721.0,45562.0,31841.0,"Hyderabad, India",TRANSFER,Gold,Bills,F,1
1206,12-Nov-11,C945140915,2147.86,10260.0,8112.14,"Kolkata, India",PAYMENT,Signature,Bills,M,0
1207,04-Jun-14,C1807875618,17310.0,49475.0,32165.0,"Ahmedabad, India",CASH_IN,Platinum,Bills,F,1
1208,10-Feb-14,C570852645,15492.0,47609.0,32117.0,"Delhi, India",CASH_OUT,Silver,Food,M,1
1209,26-Nov-12,C1886304623,4130.0,30933.0,26803.0,"Delhi, India",CASH_OUT,Gold,Food,M,1
1210,21-Aug-12,C472402278,198251.4,5925048.89,5726797.49,"Charkhi Dadri, India",CASH_IN,Silver,Grocery,M,0
1211,30-Jan-13,C1846151130,14332.0,47032.0,32700.0,"Kanpur, India",CASH_OUT,Platinum,Grocery,M,1
1212,27-Nov-12,C1073459752,5983.36,75757.36,69774.0,"Kolkata, India",PAYMENT,Platinum,Fuel,M,0
1213,26-Feb-12,C628873214,6925.0,46260.0,39335.0,"Greater Mumbai, India",TRANSFER,Silver,Entertainment,M,1
1214,10-Oct-12,C1247545423,59340.67,1926673.07,1867332.4,"Delhi, India",CASH_IN,Signature,Grocery,M,0
1215,15-Jun-14,C187242967,6547.0,40052.0,33505.0,"Lucknow, India",CASH_OUT,Gold,Food,F,1
1216,10-Aug-12,C1918777675,15857.0,40324.0,24467.0,"Greater Mumbai, India",CASH_OUT,Gold,Grocery,F,0
1217,25-Oct-12,C2040076559,93832.38,107894.0,14061.62,"Muvattupuzha, India",CASH_OUT,Gold,Food,M,0
1218,16-Sep-13,C589398128,188271.57,6907555.54,6719283.97,"Greater Mumbai, India",CASH_IN,Platinum,Bills,F,0
1219,16-Apr-14,C1976293834,14834.2,529692.1,514857.9,"Kolkata, India",PAYMENT,Gold,Food,F,0
1220,28-Dec-13,C54657347,13324.26,68976.13,55651.87,"Greater Mumbai, India",PAYMENT,Silver,Fuel,F,0
1221,18-Dec-12,C500509675,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Signature,Food,F,0
1222,30-Jan-12,C1295783603,53472.5,1268684.53,1215212.03,"Bengaluru, India",CASH_IN,Silver,Fuel,M,0
1223,15-Aug-12,C362297056,37506.0,95072.0,57566.0,"Delhi, India",CASH_OUT,Gold,Fuel,M,0
1224,08-Nov-11,C1237254726,707.0,1703.0,996.0,"Delhi, India",CASH_IN,Platinum,Fuel,M,0
1225,07-Mar-14,C234217349,989.0,8219.0,7230.0,"Kolkata, India",TRANSFER,Signature,Food,F,1
1226,26-Mar-12,C2129199316,22264.0,43805.0,21541.0,"Chennai, India",CASH_OUT,Silver,Food,F,0
1227,19-Jan-13,C490942935,14991.27,6936521.71,6921530.44,"Radhanpur, India",CASH_IN,Platinum,Food,M,0
1228,27-Oct-12,C808811228,17279.42,229442.73,212163.31,"Delhi, India",PAYMENT,Signature,Entertainment,F,0
1229,14-Aug-12,C505280975,108926.06,17100000.0,16991073.94,"Bengaluru, India",CASH_IN,Signature,Fuel,M,0
1230,16-Aug-12,C971176363,0.0,0.0,0.0,"Malout, India",CASH_OUT,Platinum,Food,F,0
1231,05-Jan-14,C1696139627,38593.3,2423577.33,2384984.03,"Greater Mumbai, India",CASH_IN,Signature,Entertainment,F,0
1232,24-Nov-11,C710644219,284.0,822.0,538.0,"Porsa, India",DEBIT,Platinum,Bills,M,0
1233,22-Oct-12,C1677999180,31184.7,430404.97,399220.27,"Bengaluru, India",PAYMENT,Gold,Bills,F,0
1234,25-May-14,C455856649,5799.0,33888.0,28089.0,"Ahmedabad, India",CASH_OUT,Gold,Food,F,0
1235,27-Mar-14,C247279548,544330.17,570743.0,26412.83,"Jalandhar, India",TRANSFER,Signature,Bills,M,0
1236,21-Aug-12,C321045638,0.0,0.0,0.0,"Bengaluru, India",CASH_OUT,Platinum,Food,M,0
1237,20-Jan-12,C1899863862,260.0,400.0,140.0,"Mansa, India",PAYMENT,Signature,Entertainment,M,0
1238,02-Dec-13,C603895321,5691.57,324936.46,319244.89,"Delhi, India",PAYMENT,Gold,Fuel,M,0
1239,28-Nov-11,C2133181606,3443.0,30459.0,27016.0,"Sangamner, India",CASH_OUT,Silver,Food,M,0
1240,23-Nov-11,C1198555584,136356.82,5991220.37,5854863.55,"Greater Mumbai, India",CASH_IN,Platinum,Bills,M,0
1241,17-Apr-14,C757892881,0.0,0.0,0.0,"Raipur, India",CASH_OUT,Platinum,Grocery,F,0
1242,20-Nov-12,C604590394,0.0,0.0,0.0,"Kanpur, India",PAYMENT,Platinum,Entertainment,F,0
1243,22-Oct-12,C1308816409,0.0,0.0,0.0,"Vaijapur, India",CASH_OUT,Signature,Grocery,F,0
1244,24-Aug-12,C1303335725,1797.99,5947.8,4149.81,"Bengaluru, India",PAYMENT,Platinum,Entertainment,F,0
1245,03-Feb-13,C229773295,176008.31,17300000.0,17123991.69,"Delhi, India",CASH_IN,Signature,Bills,M,0
1246,07-Feb-14,C1065243081,17404.0,61840.0,44436.0,"Kanpur, India",CASH_OUT,Silver,Entertainment,M,1
1247,15-Mar-13,C638430077,1100.34,299431.0,298330.66,"Greater Mumbai, India",PAYMENT,Platinum,Food,M,0
1248,12-Feb-13,C357448739,3480.83,101484.0,98003.17,"Delhi, India",PAYMENT,Platinum,Fuel,F,0
1249,30-Nov-11,C1082745651,0.0,0.0,0.0,"Kanpur, India",PAYMENT,Platinum,Travel,M,0
1250,07-Jan-13,C2074163672,942.0,12427.0,11485.0,"Greater Mumbai, India",CASH_OUT,Silver,Food,F,1
1251,18-Aug-13,C1668394693,0.0,0.0,0.0,"Delhi, India",PAYMENT,Platinum,Entertainment,M,0
1252,29-Oct-12,C816352128,5401.0,5502.0,101.0,"Greater Mumbai, India",PAYMENT,Silver,Grocery,F,0
1253,21-Dec-14,C787654186,777.0,817.0,40.0,"Kanhangad, India",PAYMENT,Platinum,Food,F,0
1254,17-Mar-14,C1336527629,184776.99,1293381.64,1108604.65,"Ahmedabad, India",CASH_OUT,Platinum,Bills,M,0
1255,25-Nov-13,C8916039,6678.56,16087.0,9408.44,"Pune, India",PAYMENT,Silver,Entertainment,F,0
1256,14-Feb-12,C1857782386,0.0,0.0,0.0,"Delhi, India",CASH_OUT,Platinum,Bills,F,0
1257,22-Feb-14,C2037956124,82741.0,98469.0,15728.0,"Kolkata, India",CASH_OUT,Gold,Fuel,F,0
1258,13-Dec-11,C2004554538,465.0,2178.0,1713.0,"Bengaluru, India",CASH_IN,Signature,Bills,M,1
1259,05-Jan-13,C2067792713,3320.35,151152.0,147831.65,"Shahade, India",PAYMENT,Silver,Food,M,0
1260,31-May-14,C452749856,80588.6,646975.06,566386.46,"Ahmedabad, India",CASH_IN,Signature,Grocery,F,0
1261,06-Sep-14,C49820775,930.35,21315.0,20384.65,"Greater Mumbai, India",PAYMENT,Gold,Grocery,M,0
1262,21-Feb-14,C1625939772,96833.52,193888.56,97055.04,"Delhi, India",CASH_OUT,Silver,Entertainment,F,1
1263,29-May-14,C1721576219,0.0,0.0,0.0,"Delhi, India",PAYMENT,Platinum,Food,F,1
1264,28-Nov-12,C642776586,83310.55,199062.0,115751.45,"Ahmedabad, India",CASH_OUT,Silver,Bills,F,1
1265,25-Mar-14,C1624224559,97.58,2735711.54,2735613.96,"Delhi, India",CASH_IN,Platinum,Grocery,M,0
1266,28-Sep-12,C1795964102,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Gold,Bills,M,0
1267,25-Oct-12,C1083070405,6432.0,8766.96,2334.96,"Greater Mumbai, India",PAYMENT,Silver,Food,F,0
1268,11-Jan-13,C1294334344,9396.0,40379.0,30983.0,"Naharlagun, India",CASH_OUT,Signature,Entertainment,F,1
1269,23-Oct-11,C855345168,8272.65,206004.94,197732.29,"Bengaluru, India",PAYMENT,Platinum,Fuel,F,0
1270,19-Aug-13,C39352373,13780.0,14245.0,465.0,"Bharatpur, India",PAYMENT,Signature,Food,M,0
1271,29-Dec-12,C1563930287,12163.0,29727.0,17564.0,"Greater Mumbai, India",CASH_IN,Signature,Fuel,F,1
1272,28-Nov-11,C1998994146,2034.0,5801.0,3767.0,"Varkala, India",CASH_IN,Silver,Bills,M,0
1273,02-May-13,C1186563364,112641.37,148316.65,35675.28,"Ahmedabad, India",CASH_OUT,Gold,Food,F,0
1274,25-May-13,C35676042,80357.94,395108.2,314750.26,"Delhi, India",CASH_OUT,Silver,Entertainment,F,0
1275,16-Jan-14,C1195725140,130210.04,974802.09,844592.05,"Greater Mumbai, India",CASH_IN,Gold,Food,F,0
1276,21-Jan-13,C1318198291,16309.5,58355.44,42045.94,"Greater Mumbai, India",CASH_IN,Signature,Bills,M,0
1277,03-Jan-12,C484451714,1428.0,21180.0,19752.0,"Delhi, India",CASH_OUT,Platinum,Food,F,0
1278,26-May-13,C525422570,17934.0,18657.0,723.0,"Greater Mumbai, India",PAYMENT,Signature,Grocery,M,0
1279,19-Jun-14,C1595148581,3087.0,47373.0,44286.0,"Bengaluru, India",TRANSFER,Gold,Fuel,M,1
1280,14-Oct-13,C1989298585,0.0,0.0,0.0,"Tumkur, India",CASH_OUT,Gold,Grocery,M,0
1281,18-Feb-12,C364329004,11714.0,47413.0,35699.0,"Greater Mumbai, India",CASH_OUT,Gold,Fuel,M,0
1282,01-Apr-14,C1098218115,0.0,0.0,0.0,"Bengaluru, India",TRANSFER,Silver,Grocery,M,0
1283,10-Sep-13,C437836669,19290.0,31188.0,11898.0,"Bengaluru, India",TRANSFER,Gold,Entertainment,M,1
1284,04-Jan-14,C335906108,6507.0,11241.0,4734.0,"Lucknow, India",CASH_OUT,Gold,Food,M,0
1285,07-Nov-12,C628802286,11947.0,16488.0,4541.0,"Kodungallur, India",CASH_OUT,Signature,Fuel,F,0
1286,01-Apr-12,C1085071064,6884.85,182978.28,176093.43,"Hyderabad, India",PAYMENT,Platinum,Bills,F,0
1287,22-Apr-14,C971922925,298231.36,6744709.44,6446478.08,"Bengaluru, India",CASH_IN,Silver,Food,M,0
1288,18-Oct-13,C1138013782,21609.0,39168.0,17559.0,"Mihijam, India",CASH_OUT,Gold,Fuel,F,1
1289,11-Nov-11,C939562843,5650.0,48898.0,43248.0,"Delhi, India",CASH_OUT,Platinum,Bills,F,0
1290,26-Apr-13,C1932736602,7408.0,24512.0,17104.0,"Jaipur, India",CASH_OUT,Silver,Fuel,F,0
1291,01-Dec-11,C446615842,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Platinum,Fuel,F,0
1292,10-Nov-11,C288701490,214385.0,322135.0,107750.0,"Greater Mumbai, India",CASH_OUT,Platinum,Fuel,F,0
1293,04-Feb-12,C845214150,17763.0,41706.0,23943.0,"Delhi, India",TRANSFER,Signature,Entertainment,F,1
1294,06-Jan-14,C1095713125,135168.04,818219.94,683051.9,"Chennai, India",CASH_IN,Platinum,Entertainment,M,0
1295,17-Apr-12,C582854166,78967.45,6220243.28,6141275.83,"Bengaluru, India",CASH_IN,Gold,Entertainment,F,0
1296,07-Jan-12,C47257116,16552.0,44613.0,28061.0,"Greater Mumbai, India",CASH_IN,Platinum,Food,M,0
1297,20-Jan-14,C527959894,7890.0,45177.0,37287.0,"Jaipur, India",CASH_OUT,Gold,Food,F,0
1298,27-Dec-12,C238901401,200128.39,1872301.32,1672172.93,"Wadgaon Road, India",CASH_IN,Signature,Food,M,0
1299,20-Apr-14,C24170630,171451.66,12800000.0,12628548.34,"Sawai Madhopur, India",CASH_IN,Platinum,Grocery,F,0
1300,29-Apr-12,C2084004347,10892.0,17677.65,6785.65,"Bhilai Nagar, India",PAYMENT,Gold,Entertainment,M,0
1301,24-Oct-11,C28080839,5760.0,22607.0,16847.0,"Pune, India",CASH_OUT,Gold,Fuel,M,1
1302,19-Aug-13,C2012408248,424.0,10497.0,10073.0,"Jaipur, India",CASH_OUT,Signature,Food,M,0
1303,13-Aug-13,C903987797,2596.0,6067.0,3471.0,"Kolkata, India",PAYMENT,Signature,Food,F,0
1304,07-May-13,C896058096,69314.0,103765.43,34451.43,"Hyderabad, India",TRANSFER,Gold,Travel,F,0
1305,16-Apr-12,C1192442100,1573.0,2761.0,1188.0,"Delhi, India",PAYMENT,Platinum,Grocery,M,0
1306,31-Jul-12,C339239963,4441.0,11233.0,6792.0,"Kolkata, India",PAYMENT,Silver,Fuel,F,0
1307,05-Dec-11,C1916713502,1244.0,21784.0,20540.0,"Ahmedabad, India",CASH_IN,Silver,Food,F,1
1308,03-Jun-14,C1658380392,253194.56,351836.0,98641.44,"Bengaluru, India",CASH_OUT,Silver,Food,F,0
1309,20-Dec-12,C1027810296,938.0,4687.0,3749.0,"Ahmedabad, India",CASH_IN,Gold,Grocery,F,1
1310,11-Jun-12,C950893955,0.0,0.0,0.0,"Delhi, India",TRANSFER,Platinum,Food,F,0
1311,10-Dec-14,C859604881,8024.95,90957.0,82932.05,"Bengaluru, India",PAYMENT,Signature,Entertainment,M,1
1312,10-Mar-14,C1571541338,2688.72,45828.0,43139.28,"Ahmedabad, India",PAYMENT,Gold,Food,F,0
1313,22-Jan-13,C1500874791,255109.12,2550633.95,2295524.83,"Greater Mumbai, India",CASH_IN,Silver,Food,M,0
1314,14-Dec-12,C962329409,73008.3,578163.4,505155.1,"Jaipur, India",PAYMENT,Signature,Grocery,M,0
1315,12-Jan-14,C1786183151,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Silver,Food,F,0
1316,10-Mar-12,C1019576280,7877.0,30082.0,22205.0,"Greater Mumbai, India",TRANSFER,Signature,Grocery,F,0
1317,21-Jun-13,C1938492646,0.0,0.0,0.0,"Delhi, India",PAYMENT,Signature,Entertainment,F,0
1318,17-Sep-12,C1930576310,19021.0,38053.0,19032.0,"Greater Mumbai, India",CASH_OUT,Platinum,Fuel,M,0
1319,07-Sep-12,C1964962793,0.0,0.0,0.0,"Delhi, India",PAYMENT,Platinum,Food,M,0
1320,18-Apr-13,C1600084683,111826.34,671309.17,559482.83,"Kolkata, India",CASH_IN,Silver,Bills,M,0
1321,02-Oct-13,C1895217056,37029.0,43315.0,6286.0,"Ahmedabad, India",TRANSFER,Platinum,Bills,M,0
1322,26-Feb-13,C1892566430,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Silver,Fuel,M,0
1323,21-May-14,C78208865,24873.0,31213.0,6340.0,"Kamareddy, India",TRANSFER,Gold,Entertainment,F,0
1324,22-Feb-14,C1669936801,0.0,0.0,0.0,"Surat, India",PAYMENT,Silver,Bills,M,0
1325,29-Aug-13,C383577499,29984.0,35340.84,5356.84,"Chennai, India",CASH_OUT,Silver,Entertainment,M,0
1326,21-May-14,C1203930297,20231.0,38736.0,18505.0,"Bengaluru, India",CASH_OUT,Silver,Bills,M,0
1327,23-May-14,C1937705435,13113.73,62408.0,49294.27,"Chennai, India",PAYMENT,Platinum,Travel,M,0
1328,07-Oct-13,C1682503799,0.0,0.0,0.0,"Greater Mumbai, India",CASH_OUT,Signature,Bills,M,0
1329,23-Oct-12,C572556444,0.0,0.0,0.0,"Jaipur, India",PAYMENT,Silver,Travel,M,0
1330,20-Jun-13,C1264694039,6419.0,10639.0,4220.0,"Greater Mumbai, India",CASH_IN,Platinum,Grocery,M,0
1331,02-Jul-12,C933769024,70.0,267.0,197.0,"Shahabad Rampur, India",PAYMENT,Platinum,Bills,M,0
1332,02-Apr-13,C1896914494,0.0,0.0,0.0,"Bengaluru, India",CASH_OUT,Platinum,Food,F,0
1333,23-Sep-13,C114518591,2254.0,2273.0,19.0,"Kolkata, India",PAYMENT,Signature,Food,M,0
1334,13-Jan-14,C1110519744,34662.0,472735.0,438073.0,"Udaipur, India",TRANSFER,Gold,Grocery,F,1
1335,13-Mar-13,C1421484181,29557.0,45417.0,15860.0,"Bengaluru, India",CASH_OUT,Signature,Grocery,F,1
1336,16-Nov-13,C695312040,3129.76,11517.0,8387.24,"Bengaluru, India",PAYMENT,Gold,Fuel,F,0
1337,08-Jul-12,C929326690,36964.89,97707.08,60742.19,"Delhi, India",CASH_OUT,Signature,Fuel,F,0
1338,25-Oct-12,C306764947,0.0,0.0,0.0,"Lucknow, India",PAYMENT,Gold,Grocery,M,0
1339,28-Jan-12,C482528391,15880.0,47832.0,31952.0,"Ahmedabad, India",TRANSFER,Platinum,Food,M,1
1340,19-Mar-13,C750718098,370.0,435.0,65.0,"Delhi, India",CASH_IN,Platinum,Bills,M,1
1341,25-Feb-14,C565878151,2976.0,6664.0,3688.0,"Delhi, India",CASH_IN,Gold,Grocery,F,0
1342,14-Aug-13,C163134860,973.0,1491.37,518.37,"Kolkata, India",PAYMENT,Signature,Entertainment,F,0
1343,20-Nov-13,C1163472109,9828.0,44244.0,34416.0,"Kolkata, India",CASH_OUT,Signature,Grocery,F,0
1344,22-Sep-13,C1526499439,6825.0,33753.0,26928.0,"Delhi, India",TRANSFER,Signature,Food,M,0
1345,12-Nov-13,C690970797,6386.0,42607.0,36221.0,"Jatani, India",TRANSFER,Platinum,Fuel,F,1
1346,07-Dec-13,C1595441037,13849.34,484383.81,470534.47,"Kurnool, India",PAYMENT,Gold,Food,M,0
1347,05-Feb-12,C569077901,96328.46,3642121.61,3545793.15,"Jaipur, India",CASH_IN,Signature,Grocery,M,0
1348,23-Aug-13,C105825986,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Gold,Grocery,F,0
1349,11-Oct-12,C1019444232,3832.0,47903.0,44071.0,"Pune, India",CASH_OUT,Platinum,Grocery,F,0
1350,17-Jul-13,C1943086433,47469.62,424914.67,377445.05,"Jaipur, India",CASH_OUT,Signature,Food,M,0
1351,31-May-13,C602138899,8075.0,47137.0,39062.0,"Bengaluru, India",CASH_OUT,Signature,Bills,M,0
1352,09-May-14,C931535064,267581.04,476113.79,208532.75,"Greater Mumbai, India",TRANSFER,Platinum,Fuel,F,0
1353,03-Jun-12,C1904649353,3205.0,36706.0,33501.0,"Hyderabad, India",CASH_OUT,Gold,Travel,F,0
1354,14-Aug-12,C1612435642,2956.47,454008.39,451051.92,"Delhi, India",DEBIT,Silver,Grocery,F,0
1355,19-Mar-13,C256948998,14179.0,30379.0,16200.0,"Ahmedabad, India",TRANSFER,Silver,Bills,M,1
1356,20-Feb-14,C1520957047,450.32,10558.0,10107.68,"Seoni, India",PAYMENT,Signature,Grocery,F,0
1357,28-Nov-13,C1515551030,14162.64,189182.38,175019.74,"Greater Mumbai, India",CASH_OUT,Gold,Fuel,F,0
1358,09-Mar-12,C141722717,4887.99,532304.2,527416.21,"Ahmedabad, India",PAYMENT,Platinum,Entertainment,F,0
1359,14-Jun-13,C718817808,90872.0,129099.0,38227.0,"Greater Mumbai, India",CASH_OUT,Platinum,Entertainment,M,1
1360,08-Sep-13,C1461150207,0.0,0.0,0.0,"Mandya, India",CASH_OUT,Gold,Fuel,F,0
1361,26-Apr-12,C1309823732,50975.0,77588.0,26613.0,"Greater Mumbai, India",CASH_OUT,Signature,Bills,M,0
1362,05-Dec-11,C1608221047,0.0,0.0,0.0,"Delhi, India",CASH_OUT,Signature,Grocery,M,0
1363,18-May-14,C759311066,14155.0,45828.0,31673.0,"Greater Mumbai, India",CASH_OUT,Signature,Entertainment,F,0
1364,08-May-14,C300602422,1141.0,45327.0,44186.0,"Ahmedabad, India",CASH_OUT,Silver,Grocery,M,1
1365,13-Dec-12,C1814539621,2820.0,40141.0,37321.0,"Delhi, India",CASH_OUT,Gold,Entertainment,M,1
1366,15-Oct-13,C3662111,13284.0,38483.0,25199.0,"Bengaluru, India",CASH_OUT,Platinum,Fuel,F,1
1367,25-Aug-12,C136211592,122237.0,127503.0,5266.0,"Jagdalpur, India",CASH_OUT,Platinum,Bills,M,0
1368,29-Oct-13,C1996635970,258.0,397.0,139.0,"Bengaluru, India",PAYMENT,Gold,Bills,M,0
1369,28-Oct-11,C1241427999,720.9,7367.54,6646.64,"Ahmedabad, India",PAYMENT,Signature,Food,M,0
1370,07-May-14,C1077355698,7397.27,151782.35,144385.08,"Kolkata, India",PAYMENT,Silver,Food,F,0
1371,20-Apr-13,C366437088,210.0,1104.0,894.0,"Greater Mumbai, India",CASH_IN,Silver,Food,F,0
1372,16-Sep-12,C1806304601,173823.41,3389735.47,3215912.06,"Ahmedabad, India",CASH_IN,Signature,Grocery,M,0
1373,19-Oct-11,C1018268845,0.0,0.0,0.0,"Delhi, India",CASH_OUT,Platinum,Grocery,M,0
1374,10-Jan-13,C334494293,1070.0,1250.0,180.0,"Hyderabad, India",CASH_OUT,Platinum,Bills,F,0
1375,17-Nov-12,C2087179958,29.0,48.0,19.0,"Shegaon, India",CASH_IN,Gold,Food,F,1
1376,24-Nov-12,C973819493,0.0,0.0,0.0,"Bengaluru, India",CASH_OUT,Platinum,Grocery,F,0
1377,28-Dec-11,C2075637318,0.0,0.0,0.0,"Surat, India",PAYMENT,Gold,Food,F,0
1378,03-Apr-12,C580507144,11013.0,19169.0,8156.0,"Ahmedabad, India",CASH_OUT,Gold,Grocery,F,1
1379,30-Aug-13,C2047596844,144442.06,169362.0,24919.94,"Greater Mumbai, India",CASH_IN,Gold,Fuel,F,0
1380,07-Sep-13,C1698896295,35751.03,90850.0,55098.97,"Repalle, India",CASH_IN,Signature,Food,M,0
1381,07-Mar-14,C1874405170,2046.99,29494.0,27447.01,"Greater Mumbai, India",DEBIT,Gold,Grocery,F,0
1382,03-Dec-13,C432031148,13962.56,904112.0,890149.44,"Kanpur, India",CASH_IN,Platinum,Food,M,0
1383,29-Nov-13,C2062205498,574.0,10940.0,10366.0,"Delhi, India",CASH_OUT,Gold,Fuel,F,0
1384,06-Mar-13,C612484488,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Silver,Entertainment,F,0
1385,10-Mar-14,C1892646602,0.0,0.0,0.0,"Ahmedabad, India",CASH_OUT,Gold,Grocery,M,0
1386,20-Jun-13,C611143308,0.0,0.0,0.0,"Surat, India",PAYMENT,Gold,Entertainment,F,0
1387,29-May-13,C1533272254,0.0,0.0,0.0,"Greater Mumbai, India",CASH_OUT,Silver,Food,F,0
1388,08-Mar-14,C1981221870,378736.54,431870.16,53133.62,"Delhi, India",CASH_OUT,Gold,Food,F,0
1389,21-Apr-12,C589036896,810.0,1272.0,462.0,"Delhi, India",PAYMENT,Gold,Fuel,M,0
1390,23-Oct-12,C1316042113,18607.0,19360.0,753.0,"Ahmedabad, India",CASH_OUT,Signature,Bills,M,0
1391,03-Mar-14,C1711162136,0.0,0.0,0.0,"Panipat, India",CASH_OUT,Gold,Fuel,M,0
1392,27-Mar-14,C1868551169,72189.0,90431.0,18242.0,"Araria, India",CASH_IN,Gold,Food,M,1
1393,16-Jul-13,C1466685860,3131.0,8501.0,5370.0,"Chennai, India",CASH_OUT,Silver,Bills,F,0
1394,26-Mar-14,C1230692811,7601.0,7785.0,184.0,"Adoni, India",CASH_OUT,Gold,Bills,F,1
1395,23-Jun-12,C659576663,430.99,20078.72,19647.73,"Ahmedabad, India",PAYMENT,Silver,Food,M,0
1396,27-Feb-13,C1599012757,182394.87,3207478.74,3025083.87,"Surat, India",CASH_IN,Silver,Bills,F,0
1397,08-Feb-13,C1741781176,193571.05,2451751.53,2258180.48,"Ahmedabad, India",CASH_IN,Platinum,Bills,F,0
1398,03-Oct-13,C500453808,23268.0,47430.0,24162.0,"Bengaluru, India",CASH_OUT,Gold,Fuel,F,0
1399,22-Aug-12,C163817001,0.0,0.0,0.0,"Delhi, India",CASH_IN,Silver,Entertainment,F,0
1400,23-Jul-12,C348246402,379479.0,519529.0,140050.0,"Port Blair, India",TRANSFER,Silver,Fuel,F,1
1401,27-Jan-14,C1253925477,303.0,781.0,478.0,"Greater Mumbai, India",CASH_IN,Platinum,Fuel,M,0
1402,24-Jan-14,C937497161,21574.0,37193.0,15619.0,"Chennai, India",CASH_OUT,Signature,Fuel,M,0
1403,07-Jun-12,C658787299,44121.0,71454.73,27333.73,"Bengaluru, India",CASH_OUT,Signature,Grocery,F,0
1404,10-Oct-13,C1604990345,18925.0,48190.0,29265.0,"Surat, India",CASH_OUT,Platinum,Bills,M,0
1405,12-Apr-14,C402017196,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Signature,Fuel,M,0
1406,07-Apr-14,C492530156,57778.75,6699142.76,6641364.01,"Udaipur, India",CASH_IN,Platinum,Entertainment,F,0
1407,10-Oct-11,C381607150,8322.13,10077.0,1754.87,"Nellore, India",PAYMENT,Silver,Food,F,0
1408,20-Nov-12,C232486770,251460.26,11700000.0,11448539.74,"Kanpur, India",CASH_IN,Signature,Travel,F,0
1409,12-Jul-12,C19356630,13766.71,56382.0,42615.29,"Ahmedabad, India",PAYMENT,Platinum,Fuel,F,0
1410,28-Oct-13,C521605768,323.0,498.0,175.0,"Ahmedabad, India",CASH_OUT,Signature,Grocery,M,0
1411,06-Oct-13,C478781628,17126.0,42135.0,25009.0,"Bengaluru, India",TRANSFER,Signature,Food,F,0
